timestamp_reposicion,categoria_producto,ubicacion_mueble,cantidad_repuesta,etiqueta_reposicion
2025-03-05 10:24:00,Limpieza,102,0,0
2024-12-11 12:14:00,Frutas_Verduras,119,68,1
2025-09-07 19:38:00,Enlatados,111,39,1
2025-09-24 17:02:00,Limpieza,118,22,1
2025-05-16 14:29:00,Limpieza,114,0,0
2025-07-28 08:57:00,Bebidas_Gaseosas,102,0,0
2025-08-22 13:21:00,Congelados,112,17,1
2025-07-05 16:54:00,Lacteos,116,86,1
2025-04-01 16:28:00,Congelados,113,0,0
2025-05-12 16:38:00,Condimentos,114,0,0
2025-04-26 18:01:00,Limpieza,114,36,1
2025-01-31 18:02:00,Bebidas_Gaseosas,103,56,1
2025-04-30 14:18:00,Panaderia,120,146,1
2025-01-07 17:17:00,Panaderia,117,68,1
2025-09-03 08:45:00,Congelados,102,0,0
2025-10-20 09:01:00,Congelados,101,0,0
2025-04-14 19:43:00,Frutas_Verduras,113,55,1
2025-10-14 15:29:00,Lacteos,112,142,1
2025-03-26 09:45:00,Lacteos,117,0,0
2025-04-18 12:56:00,Panaderia,106,123,1
2025-04-30 08:46:00,Lacteos,117,58,1
2025-08-12 12:23:00,Frutas_Verduras,118,0,0
2025-08-17 17:01:00,Lacteos,114,93,1
2025-09-15 15:58:00,Condimentos,102,0,0
2025-05-27 11:30:00,Panaderia,109,88,1
2025-09-14 18:07:00,Panaderia,113,70,1
2024-12-27 16:30:00,Panaderia,112,93,1
2025-01-28 12:31:00,Congelados,114,0,0
2025-05-16 12:29:00,Enlatados,111,44,1
2024-12-11 16:20:00,Frutas_Verduras,119,0,0
2025-07-25 19:59:00,Frutas_Verduras,102,43,1
2025-09-05 14:14:00,Frutas_Verduras,112,43,1
2025-04-13 12:00:00,Congelados,108,0,0
2025-06-02 19:44:00,Condimentos,113,0,0
2025-06-09 12:43:00,Congelados,103,0,0
2025-07-16 11:24:00,Enlatados,118,39,1
2024-12-13 12:33:00,Enlatados,109,0,0
2025-10-05 12:20:00,Limpieza,120,0,0
2025-08-25 15:37:00,Condimentos,119,19,1
2024-11-26 10:56:00,Enlatados,105,41,1
2025-10-27 18:16:00,Lacteos,109,116,1
2025-08-07 11:32:00,Bebidas_Gaseosas,109,121,1
2024-12-31 17:28:00,Limpieza,103,20,1
2025-05-22 19:49:00,Condimentos,107,0,0
2025-04-28 08:38:00,Condimentos,120,20,1
2025-07-30 10:34:00,Bebidas_Gaseosas,103,89,1
2025-09-03 08:22:00,Limpieza,110,24,1
2025-10-29 16:49:00,Lacteos,107,62,1
2024-12-07 10:49:00,Condimentos,111,0,0
2025-06-12 13:34:00,Limpieza,114,63,1
2025-09-13 10:17:00,Limpieza,107,0,0
2025-08-06 19:43:00,Limpieza,117,0,0
2025-01-19 18:32:00,Limpieza,106,0,0
2025-04-05 19:55:00,Condimentos,112,0,0
2025-06-25 19:31:00,Panaderia,115,0,0
2025-05-28 11:41:00,Panaderia,119,0,0
2024-11-20 15:40:00,Frutas_Verduras,111,0,0
2025-04-05 10:05:00,Panaderia,112,88,1
2025-10-11 13:41:00,Enlatados,115,0,0
2025-08-16 11:35:00,Limpieza,112,0,0
2025-08-22 19:07:00,Frutas_Verduras,116,0,0
2025-10-21 19:27:00,Bebidas_Gaseosas,116,0,0
2025-04-02 11:39:00,Congelados,113,0,0
2025-11-19 19:59:00,Frutas_Verduras,112,0,0
2025-08-07 19:28:00,Panaderia,116,83,1
2025-03-13 16:57:00,Bebidas_Gaseosas,112,89,1
2025-01-13 18:56:00,Frutas_Verduras,111,0,0
2025-11-19 16:22:00,Condimentos,115,0,0
2025-10-29 15:38:00,Frutas_Verduras,107,46,1
2025-03-18 13:46:00,Limpieza,108,64,1
2025-08-20 15:34:00,Panaderia,106,88,1
2025-01-05 16:29:00,Enlatados,104,0,0
2025-02-02 17:33:00,Enlatados,114,32,1
2025-04-28 10:17:00,Enlatados,109,42,1
2025-06-06 14:55:00,Bebidas_Gaseosas,112,70,1
2025-07-27 12:02:00,Enlatados,104,48,1
2025-02-12 09:44:00,Lacteos,120,67,1
2024-11-23 11:10:00,Enlatados,104,0,0
2024-12-26 17:34:00,Condimentos,120,11,1
2025-04-11 16:55:00,Congelados,118,15,1
2025-02-05 19:27:00,Bebidas_Gaseosas,109,107,1
2025-10-29 18:09:00,Enlatados,114,0,0
2025-03-26 12:39:00,Enlatados,106,26,1
2024-11-30 18:01:00,Congelados,107,26,1
2025-04-20 13:40:00,Condimentos,111,0,0
2025-02-05 11:13:00,Lacteos,105,61,1
2025-04-27 18:23:00,Congelados,120,20,1
2025-11-14 14:34:00,Enlatados,111,0,0
2025-10-27 10:46:00,Lacteos,101,0,0
2024-12-17 17:34:00,Enlatados,101,0,0
2025-01-07 16:39:00,Frutas_Verduras,120,43,1
2025-01-07 12:49:00,Condimentos,114,22,1
2025-03-23 11:58:00,Enlatados,108,0,0
2025-08-16 10:10:00,Condimentos,118,0,0
2025-01-25 14:57:00,Congelados,104,0,0
2024-11-21 12:40:00,Panaderia,109,72,1
2024-11-26 11:52:00,Enlatados,117,41,1
2025-09-25 09:36:00,Limpieza,111,0,0
2025-07-21 08:53:00,Lacteos,119,125,1
2025-10-24 13:06:00,Panaderia,104,76,1
2025-03-31 18:16:00,Condimentos,105,0,0
2025-09-03 08:29:00,Enlatados,103,59,1
2025-01-20 10:08:00,Lacteos,109,50,1
2025-03-21 18:16:00,Limpieza,112,0,0
2025-02-28 19:38:00,Limpieza,111,0,0
2025-03-20 19:15:00,Frutas_Verduras,110,26,1
2025-01-03 15:41:00,Bebidas_Gaseosas,114,89,1
2025-09-14 14:00:00,Panaderia,104,123,1
2025-02-03 15:23:00,Condimentos,103,0,0
2025-06-08 12:51:00,Bebidas_Gaseosas,117,61,1
2025-09-19 09:19:00,Bebidas_Gaseosas,112,57,1
2025-04-22 13:26:00,Bebidas_Gaseosas,102,95,1
2025-07-12 18:50:00,Congelados,101,0,0
2025-09-08 17:31:00,Enlatados,102,26,1
2025-06-08 19:03:00,Frutas_Verduras,118,30,1
2025-04-13 18:06:00,Enlatados,111,61,1
2025-10-26 17:29:00,Bebidas_Gaseosas,117,131,1
2025-09-13 12:28:00,Frutas_Verduras,106,20,1
2025-03-23 10:04:00,Bebidas_Gaseosas,115,0,0
2025-06-20 13:16:00,Condimentos,119,0,0
2025-02-21 15:40:00,Limpieza,107,29,1
2025-05-15 13:49:00,Panaderia,102,86,1
2025-01-25 10:09:00,Congelados,115,9,1
2025-02-21 14:32:00,Congelados,116,16,1
2025-01-31 12:46:00,Lacteos,106,61,1
2024-12-17 16:06:00,Congelados,104,19,1
2025-02-02 19:03:00,Frutas_Verduras,110,33,1
2025-09-17 13:54:00,Congelados,112,0,0
2025-03-09 09:36:00,Lacteos,110,147,1
2025-04-28 10:03:00,Bebidas_Gaseosas,101,0,0
2025-04-28 09:48:00,Panaderia,105,68,1
2025-10-10 18:08:00,Lacteos,105,87,1
2024-12-13 09:05:00,Limpieza,112,37,1
2025-07-12 17:35:00,Panaderia,110,62,1
2025-04-25 13:02:00,Frutas_Verduras,109,0,0
2025-11-07 13:22:00,Frutas_Verduras,112,43,1
2025-10-19 11:29:00,Panaderia,118,115,1
2025-08-03 15:21:00,Congelados,102,0,0
2025-07-30 18:40:00,Bebidas_Gaseosas,103,53,1
2024-12-19 17:15:00,Panaderia,118,0,0
2025-06-23 15:41:00,Lacteos,112,112,1
2025-10-14 14:09:00,Frutas_Verduras,108,52,1
2024-11-29 08:10:00,Limpieza,118,64,1
2025-01-21 10:20:00,Enlatados,116,52,1
2025-02-22 10:05:00,Panaderia,120,91,1
2025-10-09 10:17:00,Congelados,117,0,0
2025-11-12 17:30:00,Panaderia,110,119,1
2025-02-27 16:24:00,Condimentos,113,0,0
2025-07-16 11:05:00,Lacteos,109,67,1
2025-02-19 12:55:00,Limpieza,108,0,0
2025-01-07 13:31:00,Enlatados,110,35,1
2024-12-22 19:52:00,Congelados,120,0,0
2025-11-02 19:47:00,Enlatados,115,45,1
2025-10-26 12:09:00,Bebidas_Gaseosas,118,82,1
2025-06-05 11:48:00,Lacteos,101,59,1
2025-01-20 15:26:00,Condimentos,117,0,0
2025-06-25 09:33:00,Frutas_Verduras,117,0,0
2025-06-13 08:18:00,Condimentos,108,0,0
2025-01-22 10:56:00,Limpieza,113,0,0
2024-12-17 15:26:00,Lacteos,114,81,1
2025-09-08 13:53:00,Frutas_Verduras,119,24,1
2024-12-07 11:05:00,Limpieza,105,41,1
2025-09-01 14:32:00,Limpieza,114,50,1
2025-10-07 17:59:00,Frutas_Verduras,113,59,1
2025-05-01 12:08:00,Lacteos,111,149,1
2025-03-11 11:19:00,Lacteos,114,0,0
2025-08-15 13:03:00,Congelados,105,0,0
2025-03-06 17:19:00,Bebidas_Gaseosas,109,83,1
2025-02-13 14:20:00,Panaderia,109,86,1
2025-06-17 15:04:00,Congelados,103,0,0
2025-05-18 19:25:00,Congelados,112,0,0
2025-10-05 11:12:00,Enlatados,103,21,1
2025-10-27 15:30:00,Congelados,103,0,0
2025-01-29 11:26:00,Condimentos,115,0,0
2025-07-24 14:03:00,Enlatados,109,20,1
2025-05-06 15:19:00,Bebidas_Gaseosas,112,135,1
2025-11-17 08:44:00,Frutas_Verduras,107,0,0
2025-11-16 16:53:00,Frutas_Verduras,109,57,1
2025-04-01 19:24:00,Panaderia,119,107,1
2025-03-20 12:14:00,Lacteos,102,92,1
2024-11-22 09:29:00,Frutas_Verduras,119,45,1
2025-07-08 16:43:00,Enlatados,118,48,1
2025-03-30 12:47:00,Condimentos,107,18,1
2025-03-23 11:35:00,Condimentos,111,0,0
2025-07-25 13:32:00,Frutas_Verduras,117,57,1
2025-01-22 08:33:00,Limpieza,102,37,1
2025-08-24 13:29:00,Congelados,102,12,1
2025-04-04 08:02:00,Lacteos,104,57,1
2025-09-23 11:15:00,Bebidas_Gaseosas,103,73,1
2025-02-05 14:44:00,Condimentos,102,0,0
2025-09-17 15:53:00,Limpieza,114,0,0
2025-08-31 15:30:00,Bebidas_Gaseosas,108,66,1
2025-08-25 16:52:00,Enlatados,103,69,1
2024-12-26 15:56:00,Frutas_Verduras,117,63,1
2025-02-24 14:48:00,Limpieza,109,0,0
2024-11-20 12:40:00,Frutas_Verduras,110,55,1
2025-03-18 17:15:00,Condimentos,106,17,1
2025-05-14 14:03:00,Enlatados,108,0,0
2025-10-24 16:29:00,Condimentos,118,14,1
2024-12-05 11:49:00,Lacteos,109,119,1
2025-06-22 10:42:00,Enlatados,113,42,1
2025-07-01 13:53:00,Limpieza,107,0,0
2025-09-08 15:25:00,Enlatados,118,0,0
2025-01-19 17:34:00,Congelados,119,0,0
2025-05-24 17:43:00,Congelados,113,11,1
2025-10-05 14:58:00,Panaderia,111,95,1
2025-04-01 15:32:00,Bebidas_Gaseosas,101,139,1
2025-05-07 18:51:00,Enlatados,115,0,0
2025-03-20 10:56:00,Panaderia,114,82,1
2025-11-08 11:55:00,Panaderia,116,135,1
2025-09-30 15:43:00,Bebidas_Gaseosas,109,147,1
2025-04-16 18:27:00,Lacteos,118,0,0
2025-07-22 18:07:00,Panaderia,113,86,1
2025-03-15 14:03:00,Bebidas_Gaseosas,116,89,1
2025-09-05 19:57:00,Limpieza,106,0,0
2025-05-09 13:37:00,Limpieza,119,66,1
2025-10-22 08:10:00,Condimentos,112,0,0
2025-08-30 14:01:00,Limpieza,120,59,1
2024-12-24 13:34:00,Frutas_Verduras,116,48,1
2025-10-19 16:38:00,Lacteos,115,140,1
2025-04-25 19:24:00,Frutas_Verduras,118,64,1
2024-11-25 11:42:00,Lacteos,107,134,1
2024-12-08 10:57:00,Congelados,108,16,1
2025-09-25 13:02:00,Panaderia,106,112,1
2025-07-06 11:28:00,Lacteos,117,77,1
2025-06-30 16:33:00,Condimentos,105,0,0
2025-05-22 14:32:00,Limpieza,107,34,1
2025-06-17 19:30:00,Limpieza,118,46,1
2025-11-09 08:28:00,Bebidas_Gaseosas,103,0,0
2025-11-03 17:30:00,Bebidas_Gaseosas,103,94,1
2025-11-05 11:06:00,Enlatados,103,26,1
2025-05-19 17:38:00,Enlatados,117,69,1
2025-10-05 14:16:00,Limpieza,110,0,0
2025-08-02 17:14:00,Bebidas_Gaseosas,112,139,1
2025-03-21 14:45:00,Frutas_Verduras,101,33,1
2025-07-12 08:56:00,Panaderia,112,143,1
2025-03-07 10:17:00,Enlatados,104,39,1
2025-08-08 17:50:00,Enlatados,102,0,0
2025-09-03 14:31:00,Condimentos,109,13,1
2024-12-24 12:47:00,Enlatados,116,0,0
2025-09-10 13:13:00,Congelados,107,0,0
2025-10-05 16:06:00,Bebidas_Gaseosas,110,56,1
2025-04-06 09:13:00,Condimentos,108,29,1
2025-07-20 11:17:00,Condimentos,101,18,1
2025-06-20 11:25:00,Bebidas_Gaseosas,109,140,1
2025-09-24 16:27:00,Congelados,108,0,0
2024-12-01 15:00:00,Condimentos,118,0,0
2025-08-13 12:31:00,Panaderia,104,0,0
2025-09-29 11:34:00,Lacteos,109,101,1
2025-01-02 08:56:00,Enlatados,102,0,0
2025-08-14 19:56:00,Lacteos,119,0,0
2025-07-10 10:28:00,Lacteos,106,118,1
2025-04-05 11:34:00,Panaderia,109,92,1
2025-02-05 17:17:00,Frutas_Verduras,111,56,1
2025-03-30 18:02:00,Congelados,107,0,0
2025-04-19 10:15:00,Limpieza,120,0,0
2025-04-07 10:24:00,Panaderia,108,122,1
2024-12-11 08:08:00,Congelados,104,0,0
2025-05-29 13:44:00,Bebidas_Gaseosas,117,128,1
2024-12-24 13:11:00,Panaderia,104,0,0
2025-07-28 18:19:00,Frutas_Verduras,119,29,1
2024-11-23 11:58:00,Frutas_Verduras,114,22,1
2025-11-01 10:23:00,Limpieza,116,46,1
2024-12-03 09:44:00,Limpieza,114,32,1
2025-05-11 12:18:00,Bebidas_Gaseosas,102,116,1
2025-03-19 16:28:00,Lacteos,118,76,1
2025-07-27 19:15:00,Bebidas_Gaseosas,109,84,1
2025-03-31 08:14:00,Limpieza,108,66,1
2025-03-21 16:38:00,Frutas_Verduras,105,30,1
2025-06-29 13:09:00,Enlatados,103,0,0
2025-03-25 16:33:00,Condimentos,115,0,0
2025-03-22 19:37:00,Panaderia,118,60,1
2025-02-05 18:54:00,Condimentos,102,0,0
2025-07-01 10:12:00,Bebidas_Gaseosas,116,115,1
2024-12-09 16:20:00,Frutas_Verduras,119,62,1
2025-05-23 17:15:00,Congelados,116,6,1
2024-12-07 16:23:00,Congelados,116,5,1
2025-10-17 08:33:00,Condimentos,113,28,1
2024-11-26 11:05:00,Bebidas_Gaseosas,120,0,0
2025-10-04 18:21:00,Bebidas_Gaseosas,101,71,1
2025-04-25 10:14:00,Congelados,115,0,0
2025-10-12 18:54:00,Panaderia,114,94,1
2025-07-19 18:26:00,Congelados,108,11,1
2025-05-12 16:41:00,Lacteos,108,0,0
2025-02-10 12:46:00,Lacteos,113,59,1
2025-11-16 11:57:00,Bebidas_Gaseosas,107,0,0
2025-07-29 16:06:00,Lacteos,103,90,1
2025-09-27 08:56:00,Condimentos,103,10,1
2025-04-15 19:34:00,Panaderia,118,77,1
2025-02-19 17:08:00,Enlatados,116,0,0
2025-06-06 11:53:00,Congelados,109,5,1
2025-09-30 17:22:00,Congelados,114,0,0
2025-01-30 08:25:00,Condimentos,112,11,1
2025-08-22 19:32:00,Lacteos,108,50,1
2025-07-01 13:14:00,Congelados,114,0,0
2025-04-03 09:43:00,Condimentos,120,0,0
2025-01-20 08:13:00,Condimentos,117,0,0
2025-06-17 17:57:00,Congelados,114,0,0
2025-01-07 09:56:00,Enlatados,112,0,0
2025-11-18 19:29:00,Congelados,113,0,0
2025-10-22 15:11:00,Limpieza,115,0,0
2025-03-26 19:20:00,Panaderia,104,82,1
2025-11-17 12:14:00,Panaderia,119,83,1
2025-09-13 17:22:00,Lacteos,114,129,1
2024-11-26 08:10:00,Congelados,115,0,0
2024-12-03 16:14:00,Frutas_Verduras,117,34,1
2025-01-19 08:50:00,Limpieza,102,0,0
2025-01-26 10:40:00,Enlatados,104,69,1
2024-11-29 19:01:00,Lacteos,101,136,1
2025-09-07 18:40:00,Bebidas_Gaseosas,115,124,1
2025-07-29 10:14:00,Lacteos,116,147,1
2025-06-17 11:26:00,Congelados,105,17,1
2024-11-23 16:47:00,Lacteos,111,128,1
2025-11-11 16:55:00,Condimentos,108,0,0
2025-10-15 11:58:00,Condimentos,117,0,0
2025-11-13 09:43:00,Panaderia,106,62,1
2025-10-30 10:05:00,Congelados,114,0,0
2025-06-04 10:16:00,Enlatados,106,67,1
2025-03-23 15:26:00,Panaderia,115,144,1
2025-02-19 09:24:00,Limpieza,106,59,1
2025-01-16 09:42:00,Lacteos,117,50,1
2024-12-15 18:54:00,Limpieza,119,0,0
2025-09-21 15:29:00,Congelados,111,6,1
2025-06-24 09:42:00,Bebidas_Gaseosas,106,62,1
2025-09-22 16:07:00,Lacteos,112,83,1
2025-07-01 17:28:00,Panaderia,111,0,0
2025-08-04 08:18:00,Frutas_Verduras,110,0,0
2025-05-10 16:23:00,Bebidas_Gaseosas,108,128,1
2025-08-12 08:09:00,Frutas_Verduras,119,50,1
2025-05-29 16:20:00,Condimentos,117,0,0
2025-08-30 14:14:00,Lacteos,101,141,1
2025-04-07 13:13:00,Bebidas_Gaseosas,108,122,1
2025-05-07 10:29:00,Enlatados,112,61,1
2025-07-01 10:30:00,Bebidas_Gaseosas,114,0,0
2025-11-11 16:10:00,Frutas_Verduras,109,49,1
2025-07-31 17:13:00,Condimentos,114,0,0
2024-11-23 09:43:00,Frutas_Verduras,115,33,1
2025-09-20 19:34:00,Lacteos,115,109,1
2024-12-16 13:55:00,Congelados,110,0,0
2025-01-16 14:05:00,Congelados,112,0,0
2025-03-03 09:48:00,Congelados,115,0,0
2025-08-23 15:13:00,Limpieza,101,32,1
2025-02-02 10:34:00,Frutas_Verduras,116,48,1
2025-07-08 14:32:00,Congelados,104,0,0
2025-04-22 08:34:00,Frutas_Verduras,116,53,1
2025-05-09 09:18:00,Lacteos,107,134,1
2025-01-17 11:12:00,Lacteos,102,89,1
2024-12-07 14:18:00,Congelados,107,0,0
2025-02-23 16:12:00,Frutas_Verduras,115,40,1
2024-12-14 17:48:00,Enlatados,111,69,1
2025-02-19 15:27:00,Frutas_Verduras,101,66,1
2025-01-09 14:43:00,Enlatados,107,0,0
2024-11-26 14:10:00,Congelados,110,0,0
2025-02-06 15:21:00,Bebidas_Gaseosas,115,110,1
2025-02-27 15:28:00,Panaderia,118,0,0
2025-03-15 15:01:00,Bebidas_Gaseosas,101,65,1
2025-01-20 12:23:00,Frutas_Verduras,112,26,1
2025-05-09 13:23:00,Lacteos,107,109,1
2025-10-17 16:16:00,Congelados,112,0,0
2025-03-03 10:38:00,Panaderia,110,131,1
2025-04-09 08:20:00,Limpieza,119,0,0
2025-05-11 15:14:00,Condimentos,109,0,0
2025-05-06 17:38:00,Panaderia,101,114,1
2025-05-07 14:53:00,Limpieza,118,26,1
2025-08-15 10:29:00,Panaderia,114,127,1
2025-01-09 13:42:00,Frutas_Verduras,109,0,0
2025-10-18 19:04:00,Panaderia,104,116,1
2025-07-20 16:26:00,Enlatados,116,47,1
2025-10-21 14:03:00,Congelados,114,28,1
2025-08-17 13:37:00,Congelados,107,0,0
2025-10-22 17:18:00,Congelados,103,28,1
2025-10-09 14:18:00,Frutas_Verduras,110,33,1
2025-02-23 11:39:00,Panaderia,113,0,0
2025-09-18 14:56:00,Bebidas_Gaseosas,110,122,1
2025-05-26 10:28:00,Frutas_Verduras,112,0,0
2025-03-17 15:55:00,Enlatados,114,0,0
2025-05-17 18:35:00,Congelados,110,0,0
2025-05-14 10:26:00,Panaderia,104,71,1
2025-07-13 18:13:00,Panaderia,115,0,0
2025-01-08 19:16:00,Limpieza,108,0,0
2025-11-07 11:44:00,Bebidas_Gaseosas,103,108,1
2025-08-02 14:07:00,Limpieza,106,42,1
2025-07-16 09:58:00,Enlatados,110,0,0
2025-09-13 19:05:00,Limpieza,108,47,1
2024-12-08 13:35:00,Frutas_Verduras,112,0,0
2025-07-20 12:24:00,Enlatados,116,0,0
2025-06-25 14:53:00,Congelados,120,0,0
2025-03-22 09:17:00,Congelados,115,23,1
2025-06-16 18:34:00,Panaderia,120,125,1
2025-06-02 14:24:00,Congelados,113,16,1
2025-05-26 09:54:00,Enlatados,116,25,1
2025-02-07 10:52:00,Frutas_Verduras,103,58,1
2024-12-11 19:04:00,Frutas_Verduras,103,20,1
2025-06-04 16:49:00,Lacteos,106,139,1
2025-07-18 09:37:00,Congelados,120,0,0
2025-07-04 17:42:00,Bebidas_Gaseosas,108,128,1
2024-12-27 10:27:00,Enlatados,109,0,0
2025-09-06 17:21:00,Panaderia,108,80,1
2025-06-30 13:47:00,Frutas_Verduras,113,49,1
2025-05-30 12:49:00,Congelados,103,13,1
2025-02-14 12:17:00,Condimentos,108,0,0
2025-09-07 19:27:00,Limpieza,114,68,1
2025-01-15 17:28:00,Panaderia,118,64,1
2025-10-30 09:02:00,Congelados,108,0,0
2025-02-14 17:56:00,Lacteos,111,79,1
2025-08-29 19:39:00,Congelados,105,11,1
2025-07-26 08:56:00,Limpieza,101,0,0
2025-09-13 13:27:00,Congelados,102,0,0
2025-05-19 08:47:00,Panaderia,115,58,1
2025-06-16 16:21:00,Condimentos,105,0,0
2025-03-23 13:51:00,Congelados,112,0,0
2025-09-07 09:32:00,Lacteos,109,86,1
2025-06-02 10:43:00,Limpieza,108,25,1
2024-12-16 14:13:00,Enlatados,114,44,1
2024-11-30 16:42:00,Congelados,103,0,0
2025-09-26 18:09:00,Lacteos,109,51,1
2025-06-10 11:16:00,Congelados,114,26,1
2025-02-04 08:05:00,Frutas_Verduras,112,47,1
2025-10-06 13:55:00,Enlatados,109,55,1
2025-06-15 10:18:00,Enlatados,110,0,0
2025-04-29 14:00:00,Panaderia,103,137,1
2025-05-09 13:21:00,Frutas_Verduras,102,41,1
2024-12-18 11:05:00,Frutas_Verduras,114,0,0
2025-08-18 08:30:00,Limpieza,107,0,0
2025-10-16 18:09:00,Enlatados,119,0,0
2025-04-20 13:33:00,Congelados,105,0,0
2025-04-11 11:58:00,Enlatados,112,66,1
2025-02-10 15:11:00,Limpieza,102,34,1
2025-06-28 18:57:00,Lacteos,101,108,1
2024-12-07 13:03:00,Congelados,103,16,1
2025-03-12 12:38:00,Limpieza,117,0,0
2025-06-12 17:47:00,Bebidas_Gaseosas,105,0,0
2025-05-10 13:51:00,Bebidas_Gaseosas,104,105,1
2025-07-23 10:52:00,Enlatados,111,38,1
2025-06-08 15:35:00,Lacteos,108,53,1
2025-10-31 14:10:00,Enlatados,117,47,1
2024-12-27 19:05:00,Limpieza,107,0,0
2025-04-12 11:30:00,Panaderia,119,78,1
2025-03-12 16:34:00,Bebidas_Gaseosas,117,90,1
2024-11-24 12:12:00,Enlatados,109,27,1
2025-05-29 19:29:00,Panaderia,119,117,1
2025-09-19 19:55:00,Enlatados,109,0,0
2025-01-12 18:59:00,Panaderia,111,115,1
2025-04-01 14:11:00,Condimentos,115,0,0
2025-08-27 10:16:00,Frutas_Verduras,119,0,0
2025-08-01 17:26:00,Frutas_Verduras,102,48,1
2024-12-08 11:06:00,Panaderia,113,0,0
2025-06-03 09:00:00,Frutas_Verduras,101,61,1
2024-12-04 19:19:00,Limpieza,109,0,0
2025-11-03 10:30:00,Lacteos,103,103,1
2025-06-14 08:52:00,Panaderia,111,56,1
2025-06-14 14:32:00,Frutas_Verduras,102,58,1
2024-11-24 15:20:00,Lacteos,102,127,1
2025-01-07 08:48:00,Enlatados,113,31,1
2025-04-13 17:23:00,Congelados,116,18,1
2025-07-07 08:04:00,Condimentos,120,0,0
2025-08-29 08:37:00,Limpieza,102,0,0
2025-05-18 19:45:00,Lacteos,109,137,1
2025-11-13 12:57:00,Enlatados,112,37,1
2025-06-05 13:07:00,Limpieza,102,45,1
2025-01-24 17:56:00,Enlatados,106,0,0
2025-02-04 17:47:00,Frutas_Verduras,113,59,1
2025-08-27 17:49:00,Condimentos,114,0,0
2025-02-05 12:26:00,Panaderia,114,77,1
2025-08-04 09:05:00,Limpieza,116,0,0
2025-02-16 10:23:00,Condimentos,107,19,1
2024-12-28 12:11:00,Lacteos,104,112,1
2025-01-12 15:32:00,Panaderia,111,0,0
2025-02-04 10:28:00,Limpieza,107,44,1
2024-12-23 08:19:00,Panaderia,112,75,1
2025-10-09 17:03:00,Limpieza,109,0,0
2024-11-27 12:35:00,Frutas_Verduras,120,55,1
2025-01-11 16:07:00,Congelados,111,24,1
2025-08-25 09:26:00,Limpieza,104,24,1
2025-06-03 08:22:00,Lacteos,107,90,1
2025-07-30 09:53:00,Panaderia,103,52,1
2025-03-15 16:02:00,Lacteos,101,105,1
2025-03-01 17:28:00,Bebidas_Gaseosas,101,149,1
2025-06-12 10:49:00,Congelados,115,0,0
2025-06-05 19:19:00,Frutas_Verduras,106,0,0
2025-09-17 16:53:00,Condimentos,115,19,1
2025-05-14 12:52:00,Congelados,107,9,1
2025-10-05 09:00:00,Limpieza,119,0,0
2025-04-04 09:56:00,Enlatados,104,44,1
2025-03-03 09:14:00,Congelados,116,0,0
2025-06-09 08:00:00,Lacteos,105,130,1
2025-10-23 17:55:00,Panaderia,113,0,0
2025-09-17 09:21:00,Congelados,104,12,1
2025-07-21 13:58:00,Limpieza,116,50,1
2025-07-10 15:18:00,Enlatados,105,0,0
2025-01-06 12:53:00,Enlatados,114,37,1
2025-08-24 09:33:00,Condimentos,111,28,1
2025-02-16 10:09:00,Panaderia,115,95,1
2025-11-10 16:39:00,Frutas_Verduras,114,39,1
2025-08-05 19:29:00,Lacteos,103,134,1
2025-03-26 08:29:00,Bebidas_Gaseosas,112,0,0
2025-03-05 11:37:00,Frutas_Verduras,104,27,1
2025-01-15 16:22:00,Limpieza,111,0,0
2025-05-12 17:02:00,Bebidas_Gaseosas,111,0,0
2025-03-26 19:08:00,Limpieza,104,21,1
2025-08-29 16:40:00,Condimentos,107,0,0
2025-08-16 11:20:00,Frutas_Verduras,114,0,0
2025-09-22 12:12:00,Lacteos,114,74,1
2025-05-12 15:56:00,Congelados,101,18,1
2025-07-18 16:55:00,Panaderia,117,112,1
2025-06-17 14:11:00,Limpieza,115,52,1
2025-01-16 16:43:00,Enlatados,103,44,1
2025-04-28 18:07:00,Bebidas_Gaseosas,120,55,1
2024-12-30 10:21:00,Panaderia,102,71,1
2025-01-09 17:39:00,Congelados,106,0,0
2025-09-03 16:47:00,Condimentos,105,0,0
2025-07-04 11:29:00,Lacteos,119,50,1
2024-11-28 09:58:00,Congelados,101,0,0
2025-08-12 16:39:00,Frutas_Verduras,107,0,0
2025-11-13 14:22:00,Frutas_Verduras,113,38,1
2025-02-20 16:21:00,Bebidas_Gaseosas,110,75,1
2025-10-31 12:48:00,Condimentos,115,14,1
2025-05-31 18:56:00,Frutas_Verduras,101,0,0
2025-01-31 08:12:00,Congelados,110,0,0
2025-05-21 19:14:00,Condimentos,117,8,1
2025-01-06 14:08:00,Condimentos,110,0,0
2025-11-15 19:30:00,Bebidas_Gaseosas,112,50,1
2025-03-23 15:14:00,Congelados,116,12,1
2024-11-20 08:34:00,Lacteos,107,92,1
2025-01-21 09:00:00,Bebidas_Gaseosas,116,72,1
2025-04-07 08:14:00,Condimentos,117,0,0
2025-01-06 15:17:00,Frutas_Verduras,111,46,1
2025-09-28 08:35:00,Enlatados,117,0,0
2025-07-26 16:02:00,Condimentos,108,0,0
2025-09-18 08:46:00,Panaderia,106,142,1
2025-09-17 13:36:00,Enlatados,114,0,0
2025-09-30 09:39:00,Panaderia,104,94,1
2025-05-08 09:31:00,Frutas_Verduras,105,0,0
2025-11-19 11:39:00,Panaderia,119,118,1
